ID,datamex_code,Product,PCI.2018,N_PCI.2018,Region,rca_bin,DENSITY,GCI_2018,GP_SINVCR,GCP_2018
2747,209405,"Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere spec",0.5638,0.68388737,Baja California Sur,0,0.53,0,1,0.362460306
80,73920,"Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials",0.416,0.648438624,Nayarit,0,0.52,0,1,0.337188085
422,116305,"Sacks and bags, of a kind used for the packing of goods",-1.7066,0.139348587,Nayarit,0,0.52,0,1,0.072461265
765,157309,"Tanks etc, over 300 liter capacity, iron or steel",0.1877,0.593682544,Nayarit,0,0.52,0,1,0.308714923
2094,168541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes; mounted piezoelectric crystals; parts thereof",0.9852,0.784957068,Colima,0,0.52,0,1,0.408177675
2443,189013,"Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, other than laser diodes; other optical appliances and instruments, not specified or included elsewhere in this chapter; parts and accessories thereo",1.1688,0.828992181,Colima,0,0.52,0,1,0.431075934
2505,189025,"Hydrometers and similar floating instruments, thermometers, pyrometers,barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments; parts and accessories thereof",0.987,0.785388785,Colima,0,0.52,0,1,0.408402168
171,74002,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 4001 with any product of this heading, in primary forms or in plates, sheets or strip",1.3208,0.865448266,Michoacan,0,0.51,0,1,0.441378616
476,136810,"Articles of cement, of concrete or of artificial stone, whether or not reinforced",0.2714,0.613757375,Colima,0,0.51,0,1,0.313016261
1629,168481,"Taps, cocks, valves and similar appliances, for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves; parts thereof",1.7469,0.967645225,Colima,0,0.51,0,1,0.493499065
1815,168505,"Electromagnets; permanent magnets and articles intended to become permanent magnets after magnetization;electromagnetic or permanent magnet chucks, clamps and similar holding devices;electromagnetic couplings, clutches and brakes; electromagnetic lifting",1.5448,0.919173022,Colima,0,0.51,0,1,0.468778241
1933,168514,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss; parts thereof,1.8681,0.996714156,Baja California Sur,0,0.51,0,1,0.508324219
2490,189015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof",-0.0787,0.529788459,Sinaloa,0,0.51,0,1,0.270192114
279,115305,"Jute and other textile bast fibers (excluding flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibers (including yarn waste and garnetted stock)",-2.2876,0,Zacatecas,0,0.5,0,1,0
310,115305,"Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibers,not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibers (including yarn waste and garnetted stock)",-1.7099,0.138557107,Zacatecas,0,0.5,0,1,0.069278553
1144,168412,"Other engines and motors, and parts thereof",1.2701,0.853288243,Oaxaca,0,0.5,0,1,0.426644121
1483,168462,"Machine tools (including presses) for working metal by forging, hammering or die-stamping; machine tools (including presses) for working metal by bending, folding, straightening, flattening, shearing, punching or notching; presses for working metal or met",1.6313,0.939919413,Nayarit,0,0.5,0,1,0.469959706
1784,168504,"Electrical transformers, static converters (for example, rectifiers) and inductors; parts thereof",0.5813,0.688084616,Colima,0,0.5,0,1,0.344042308
2103,168541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes; mounted piezoelectric crystals; parts thereof",0.9852,0.784957068,Nayarit,0,0.5,0,1,0.392478534
2156,178607,Parts of railway or tramway locomotives or rolling stock,0.5885,0.689811484,Baja California Sur,0,0.5,0,1,0.344905742
2452,189013,"Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, other than laser diodes; other optical appliances and instruments, not specified or included elsewhere in this chapter; parts and accessories thereo",1.1688,0.828992181,Nayarit,0,0.5,0,1,0.414496091
2514,189025,"Hydrometers and similar floating instruments, thermometers, pyrometers,barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments; parts and accessories thereof",0.987,0.785388785,Nayarit,0,0.5,0,1,0.392694392
320,115603,"Nonwovens, whether or not impregnated, coated, covered or laminated",1.0829,0.808389696,Colima,0,0.49,0,1,0.396110951
347,115607,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics",-0.5897,0.407228858,Chiapas,0,0.49,0,1,0.19954214
539,137009,"Glass mirrors, whether or not framed, including rear-view mirrors",1.3171,0.864560848,Colima,0,0.49,0,1,0.423634816
639,157303,"Tubes, pipes and hollow profiles, of cast iron",-0.2055,0.499376409,Michoacan,0,0.49,0,1,0.24469444
1038,168405,"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers; parts thereof",0.6341,0.700748309,Colima,0,0.49,0,1,0.343366671
1412,168428,"Other lifting, handling, loading or unloading machinery (for example, elevators, escalators, conveyors, teleferics)",1.0619,0.803353,Colima,0,0.49,0,1,0.39364297
1846,168506,Primary cells and primary batteries; parts thereof,0.4174,0.648774404,Colima,0,0.49,0,1,0.317899458
2481,189015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof",-0.0787,0.529788459,Michoacan,0,0.49,0,1,0.259596345
2006,168530,"Electrical signaling, safety or traffic control equipment for railways, streetcar lines, subways, roads, inland waterways, parking facilities, port installations or airfields (other than those of heading 8608); parts thereof",0.9038,0.765433875,Hidalgo,0,0.48,0,1,0.36740826
1164,168413,"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators; part thereof",1.3073,0.86221039,Colima,0,0.47,0,1,0.405238883
351,115607,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics",-0.5897,0.407228858,Colima,0,0.46,0,1,0.187325275
550,137009,"Glass mirrors, whether or not framed, including rear-view mirrors",1.3171,0.864560848,Oaxaca,0,0.46,0,1,0.39769799
818,157321,"Stoves, ranges, grates, cookers (including those with subsidiary boilers for central heating), barbecues, braziers, gas rings, plate warmers and similar nonelectric domestic appliances, and parts thereof, of iron or steel",0.3681,0.636950161,Colima,0,0.46,0,1,0.292997074
1237,168415,"Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated; parts thereof",0.4537,0.657480693,Oaxaca,0,0.46,0,1,0.302441119
1749,168503,Parts suitable for use solely or principally with the machines of heading8501 or 8502:,0.791,0.738379623,Chiapas,0,0.46,0,1,0.339654627
1819,168505,"Electromagnets; permanent magnets and articles intended to become permanent magnets after magnetization;electromagnetic or permanent magnet chucks, clamps and similar holding devices;electromagnetic couplings, clutches and brakes; electromagnetic lifting",1.5448,0.919173022,Guerrero,0,0.46,0,1,0.42281959
2318,178716,"Trailers and semi-trailers; other vehicles, not mechanically propelled; and parts thereof",0.6858,0.713148175,Colima,0,0.46,0,1,0.32804816
825,157321,"Stoves, ranges, grates, cookers (including those with subsidiary boilers for central heating), barbecues, braziers, gas rings, plate warmers and similar nonelectric domestic appliances, and parts thereof, of iron or steel",0.3681,0.636950161,Michoacan,0,0.45,0,1,0.286627572
892,157326,Other articles of iron or steel,0.9041,0.765505828,Oaxaca,0,0.45,0,1,0.344477623
970,158306,"Bells, gongs and the like, nonelectric, of base metal; statuettes and other ornaments, of base metal; photograph, picture or similar frames, of base metal; mirrors of base metal; and base metal parts thereof",-0.8384,0.347579988,Campeche,0,0.45,0,1,0.156410994
1376,168422,"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labeling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; ot",0.7813,0.736053149,Campeche,0,0.45,0,1,0.331223917
564,137019,"Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)",0.595,0.691370461,Baja California Sur,0,0.44,0,1,0.304203003
736,157308,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, sh",0.3654,0.636302586,Oaxaca,0,0.44,0,1,0.279973138
767,157309,"Tanks etc, over 300 liter capacity, iron or steel",0.1877,0.593682544,Oaxaca,0,0.44,0,1,0.261220319
1826,168505,"Electromagnets; permanent magnets and articles intended to become permanent magnets after magnetization;electromagnetic or permanent magnet chucks, clamps and similar holding devices;electromagnetic couplings, clutches and brakes; electromagnetic lifting",1.5448,0.919173022,Oaxaca,0,0.44,0,1,0.40443613
1888,168507,"Electric storage batteries, including separators therefor, whether or not rectangular(including square); parts thereof",0.9773,0.783062311,Oaxaca,0,0.44,0,1,0.344547417
2074,168539,"Electrical filament or discharge lamps, including sealed beam lamp units and ultraviolet or infrared lamps; arc lamps; parts thereof",1.0025,0.789106346,Oaxaca,0,0.44,0,1,0.347206792
2327,178716,"Trailers and semi-trailers; other vehicles, not mechanically propelled; and parts thereof",0.6858,0.713148175,Nayarit,0,0.44,0,1,0.313785197
2468,189015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof",-0.0787,0.529788459,Baja California Sur,0,0.44,0,1,0.233106922
938,157612,"Aluminum casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding300 liters, whether or not lined or heat insulated, but no",0.1436,0.583105483,Baja California Sur,0,0.43,0,1,0.250735358
1000,168402,Steam or other vapor generating boilers (other than central heating hot water boilers capable also of producing low pressure steam); super-heated water boilers; parts thereof,0.7007,0.71672183,Baja California Sur,0,0.43,0,1,0.308190387
1142,168412,"Other engines and motors, and parts thereof",1.2701,0.853288243,Nayarit,0,0.43,0,1,0.366913944
2028,168537,"Boards, panels, consoles,desks, cabinets and other bases, equipped with two or more apparatus of heading 8535 or 8536,for electric control or the distribution of electricity, including those incorporating instruments or apparatus of chapter 90, and numeri",0.7145,0.720031659,Chiapas,0,0.43,0,1,0.309613613
2485,189015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof",-0.0787,0.529788459,Oaxaca,0,0.43,0,1,0.227809037
2687,189032,Automatic regulating or controlling instruments and apparatus; parts and accessories thereof,1.0657,0.804264403,Chiapas,0,0.43,0,1,0.345833693
756,157309,"Tanks etc, over 300 liter capacity, iron or steel",0.1877,0.593682544,Colima,0,0.42,0,1,0.249346669
1070,168409,Parts suitable for use solely or principally with the engines of heading 8407 or 8408,1.1569,0.826138053,Colima,0,0.42,0,1,0.346977982
1547,168466,"Parts and accessories suitable for use solely or principally with the machines of headings 8456 to 8465, including work or tool holders, self-opening dieheads, dividing heads and other special attachments for machine tools; tool holders for any type of to",1.4076,0.886266609,Oaxaca,0,0.42,0,1,0.372231976
2532,189026,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of heading 9014, 9015, 9028 or 9032",1.5438,0.91893318,Chiapas,0,0.42,0,1,0.385951936
2764,209405,"Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere spec",0.5638,0.68388737,Oaxaca,0,0.42,0,1,0.287232695
252,115305,"Jute and other textile bast fibers (excluding flax, true hemp and ramie), raw or processed but not spun; tow and waste of these fibers (including yarn waste and garnetted stock)",-2.2876,0,Campeche,0,0.41,0,1,0
283,115305,"Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibers,not elsewhere specified or included, raw or processed but not spun; tow, noils and waste of these fibers (including yarn waste and garnetted stock)",-1.7099,0.138557107,Campeche,0,0.41,0,1,0.056808414
413,116305,"Sacks and bags, of a kind used for the packing of goods",-1.7066,0.139348587,Colima,0,0.41,0,1,0.057132921
1204,168414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters; parts thereof",0.8499,0.752506356,Nayarit,0,0.41,0,1,0.308527606
1233,168415,"Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated; parts thereof",0.4537,0.657480693,Michoacan,0,0.41,0,1,0.269567084
1660,168483,"Transmission shafts (including camshafts and crankshafts) and cranks; bearing housings, housed bearings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers, including torque converters; flywheels and pul",1.5906,0.930157816,Colima,0,0.41,0,1,0.381364705
2157,178607,Parts of railway or tramway locomotives or rolling stock,0.5885,0.689811484,Campeche,0,0.41,0,1,0.282822708
581,137019,"Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)",0.595,0.691370461,Oaxaca,0,0.4,0,1,0.276548184
940,157612,"Aluminum casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding300 liters, whether or not lined or heat insulated, but no",0.1436,0.583105483,Chiapas,0,0.4,0,1,0.233242193
982,158306,"Bells, gongs and the like, nonelectric, of base metal; statuettes and other ornaments, of base metal; photograph, picture or similar frames, of base metal; mirrors of base metal; and base metal parts thereof",-0.8384,0.347579988,Michoacan,0,0.4,0,1,0.139031995
1002,168402,Steam or other vapor generating boilers (other than central heating hot water boilers capable also of producing low pressure steam); super-heated water boilers; parts thereof,0.7007,0.71672183,Chiapas,0,0.4,0,1,0.286688732
1388,168422,"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labeling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; ot",0.7813,0.736053149,Michoacan,0,0.4,0,1,0.29442126
2563,189027,"Instruments and apparatus for physical or chemical analysis (for example, polarimeters,refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or",1.6172,0.936537631,Chiapas,0,0.4,0,1,0.374615053
1330,168419,"Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 8514), for the treatment of materials by a process involving a change of temperature such as heating, cooking, roasting,",1.5466,0.919604739,Oaxaca,0,0.39,0,1,0.358645848
1485,168462,"Machine tools (including presses) for working metal by forging, hammering or die-stamping; machine tools (including presses) for working metal by bending, folding, straightening, flattening, shearing, punching or notching; presses for working metal or met",1.6313,0.939919413,Oaxaca,0,0.39,0,1,0.366568571
916,157610,"Aluminum structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balus",0.4221,0.649901665,Guerrero,0,0.38,0,1,0.246962633
2788,209507,"Fishing rods, fish hooks and other line fishing tackle; fish landing nets,butterfly nets and similar nets; decoy birds (other than those of heading 9208 or 9705) and similar hunting or shooting equipment; parts and accessories thereof",-0.5331,0.420803953,Guerrero,0,0.38,0,1,0.159905502
1454,168429,"Self-propelled bulldozers, angledozers, graders, levelers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers",0.7588,0.730656689,Oaxaca,0,0.37,0,1,0.270342975
1691,168501,Electric motors and generators (excluding generating sets),0.9197,0.769247374,Colima,0,0.37,0,1,0.284621528
2625,189030,"Oscilloscopes, spectrum analyzers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 9028;instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionizin",1.1716,0.829663741,Chiapas,0,0.37,0,1,0.306975584
734,157308,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, sh",0.3654,0.636302586,Nayarit,0,0.36,0,1,0.229068931
1423,168428,"Other lifting, handling, loading or unloading machinery (for example, elevators, escalators, conveyors, teleferics)",1.0619,0.803353,Oaxaca,0,0.36,0,1,0.28920708
2098,168541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes; mounted piezoelectric crystals; parts thereof",0.9852,0.784957068,Guerrero,0,0.36,0,1,0.282584545
2385,189002,"Lenses, prisms, mirrors and other optical elements, of any material, mounted,being parts of or fittings for instruments or apparatus, other than such elements of glass not optically worked; parts and accessories thereof",1.2455,0.847388113,Guerrero,0,0.36,0,1,0.305059721
2447,189013,"Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, other than laser diodes; other optical appliances and instruments, not specified or included elsewhere in this chapter; parts and accessories thereo",1.1688,0.828992181,Guerrero,0,0.36,0,1,0.298437185
2509,189025,"Hydrometers and similar floating instruments, thermometers, pyrometers,barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments; parts and accessories thereof",0.987,0.785388785,Guerrero,0,0.36,0,1,0.282739963
971,158306,"Bells, gongs and the like, nonelectric, of base metal; statuettes and other ornaments, of base metal; photograph, picture or similar frames, of base metal; mirrors of base metal; and base metal parts thereof",-0.8384,0.347579988,Chiapas,0,0.35,0,1,0.121652996
1377,168422,"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labeling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; ot",0.7813,0.736053149,Chiapas,0,0.35,0,1,0.257618602
1915,168509,"Electromechanical domestic appliances, with self-contained electric motor, other than vacuum cleaners of heading 8508; parts thereof",0.7443,0.727178971,Michoacan,0,0.35,0,1,0.25451264
2036,168537,"Boards, panels, consoles,desks, cabinets and other bases, equipped with two or more apparatus of heading 8535 or 8536,for electric control or the distribution of electricity, including those incorporating instruments or apparatus of chapter 90, and numeri",0.7145,0.720031659,Guerrero,0,0.35,0,1,0.252011081
453,136806,"Slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials; mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those o",0.7265,0.722909771,Nayarit,0,0.34,0,1,0.245789322
955,157612,"Aluminum casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding300 liters, whether or not lined or heat insulated, but no",0.1436,0.583105483,Oaxaca,0,0.34,0,1,0.198255864
1017,168402,Steam or other vapor generating boilers (other than central heating hot water boilers capable also of producing low pressure steam); super-heated water boilers; parts thereof,0.7007,0.71672183,Oaxaca,0,0.34,0,1,0.243685422
1160,168413,"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators; part thereof",1.3073,0.86221039,Chiapas,0,0.34,0,1,0.293151533
2540,189026,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of heading 9014, 9015, 9028 or 9032",1.5438,0.91893318,Guerrero,0,0.34,0,1,0.312437281
812,157321,"Stoves, ranges, grates, cookers (including those with subsidiary boilers for central heating), barbecues, braziers, gas rings, plate warmers and similar nonelectric domestic appliances, and parts thereof, of iron or steel",0.3681,0.636950161,Baja California Sur,0,0.33,0,1,0.210193553
1718,168502,Electric generating sets and rotary converters,0.6736,0.710222094,Chiapas,0,0.33,0,1,0.234373291
2571,189027,"Instruments and apparatus for physical or chemical analysis (for example, polarimeters,refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or",1.6172,0.936537631,Guerrero,0,0.33,0,1,0.309057418
597,157302,"Railway or tramway track construction material of iron or steel, the following rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (b",0.5535,0.68141699,Chiapas,0,0.32,0,1,0.218053437
632,157303,"Tubes, pipes and hollow profiles, of cast iron",-0.2055,0.499376409,Colima,0,0.32,0,1,0.159800451
2158,178607,Parts of railway or tramway locomotives or rolling stock,0.5885,0.689811484,Chiapas,0,0.32,0,1,0.220739675
2190,178702,"Motor vehicles for the transport of ten or more persons, including the driver",0.3286,0.627476375,Chiapas,0,0.32,0,1,0.20079244
2221,178703,"Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702),including station wagons and racing cars",1.0504,0.80059481,Chiapas,0,0.32,0,1,0.256190339
2322,178716,"Trailers and semi-trailers; other vehicles, not mechanically propelled; and parts thereof",0.6858,0.713148175,Guerrero,0,0.32,0,1,0.228207416
2361,189001,"Optical fibers and optical fiber bundles; optical fiber cables other than those of heading 8544; sheets and plates of polarizing material; lenses (including contact lenses), prisms, mirrors and other optical elements, of any material, unmounted, other tha",0.7699,0.733318943,Oaxaca,0,0.32,0,1,0.234662062
98,73921,"Other plates, sheets, film, foil and strip, of plastics",0.739,0.725907804,Chiapas,0,0.31,0,1,0.225031419
329,115603,"Nonwovens, whether or not impregnated, coated, covered or laminated",1.0829,0.808389696,Nayarit,0,0.31,0,1,0.250600806
596,157302,"Railway or tramway track construction material of iron or steel, the following rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (b",0.5535,0.68141699,Campeche,0,0.31,0,1,0.211239267
617,157302,"Railway or tramway track construction material of iron or steel, the following rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (b",0.5535,0.68141699,Sinaloa,0,0.31,0,1,0.211239267
1474,168462,"Machine tools (including presses) for working metal by forging, hammering or die-stamping; machine tools (including presses) for working metal by bending, folding, straightening, flattening, shearing, punching or notching; presses for working metal or met",1.6313,0.939919413,Colima,0,0.31,0,1,0.291375018
2189,178702,"Motor vehicles for the transport of ten or more persons, including the driver",0.3286,0.627476375,Campeche,0,0.31,0,1,0.194517676
2210,178702,"Motor vehicles for the transport of ten or more persons, including the driver",0.3286,0.627476375,Sinaloa,0,0.31,0,1,0.194517676
2220,178703,"Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702),including station wagons and racing cars",1.0504,0.80059481,Campeche,0,0.31,0,1,0.248184391
2241,178703,"Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702),including station wagons and racing cars",1.0504,0.80059481,Sinaloa,0,0.31,0,1,0.248184391
1195,168414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters; parts thereof",0.8499,0.752506356,Colima,0,0.3,0,1,0.225751907
2008,168530,"Electrical signaling, safety or traffic control equipment for railways, streetcar lines, subways, roads, inland waterways, parking facilities, port installations or airfields (other than those of heading 8608); parts thereof",0.9038,0.765433875,Michoacan,0,0.3,0,1,0.229630163
2633,189030,"Oscilloscopes, spectrum analyzers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 9028;instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionizin",1.1716,0.829663741,Guerrero,0,0.3,0,1,0.248899122
1133,168412,"Other engines and motors, and parts thereof",1.2701,0.853288243,Colima,0,0.29,0,1,0.24745359
1319,168419,"Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 8514), for the treatment of materials by a process involving a change of temperature such as heating, cooking, roasting,",1.5466,0.919604739,Colima,0,0.29,0,1,0.266685374
195,94418,"Builders' joinery and carpentry of wood, including cellular wood panels and assembled flooring panels; shingles and shakes",0.1066,0.574231304,Colima,0,0.28,0,1,0.160784765
1081,168409,Parts suitable for use solely or principally with the engines of heading 8407 or 8408,1.1569,0.826138053,Oaxaca,0,0.28,0,1,0.231318655
1257,168417,"Industrial or laboratory furnaces and ovens, including incinerators, nonelectric, and parts thereof",0.7964,0.739674773,Colima,0,0.28,0,1,0.207108937
1567,168474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid (including powder or paste) form; machinery for agglomerating, shaping or molding solid mineral fuels, c",0.2684,0.613037847,Colima,0,0.28,0,1,0.171650597
1881,168507,"Electric storage batteries, including separators therefor, whether or not rectangular(including square); parts thereof",0.9773,0.783062311,Guerrero,0,0.28,0,1,0.219257447
191,94418,"Builders' joinery and carpentry of wood, including cellular wood panels and assembled flooring panels; shingles and shakes",0.1066,0.574231304,Chiapas,0,0.27,0,1,0.155042452
451,136806,"Slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials; mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those o",0.7265,0.722909771,Michoacan,0,0.27,0,1,0.195185638
2121,168543,"Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this chapter; parts thereof",1.3764,0.878783518,Chiapas,0,0.27,0,1,0.23727155
2474,189015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof",-0.0787,0.529788459,Colima,0,0.27,0,1,0.143042884
2757,209405,"Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere spec",0.5638,0.68388737,Guerrero,0,0.27,0,1,0.18464959
2483,189015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof",-0.0787,0.529788459,Nayarit,0,0.26,0,1,0.137744999
2795,209507,"Fishing rods, fish hooks and other line fishing tackle; fish landing nets,butterfly nets and similar nets; decoy birds (other than those of heading 9208 or 9705) and similar hunting or shooting equipment; parts and accessories thereof",-0.5331,0.420803953,Oaxaca,0,0.26,0,1,0.109409028
173,74002,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 4001 with any product of this heading, in primary forms or in plates, sheets or strip",1.3208,0.865448266,Nayarit,0,0.25,0,1,0.216362066
667,157304,"Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel",-0.0486,0.537007723,Guerrero,0,0.25,0,1,0.134251931
698,157306,"Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel",-0.3253,0.470643258,Guerrero,0,0.25,0,1,0.117660815
1220,168415,"Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated; parts thereof",0.4537,0.657480693,Baja California Sur,0,0.25,0,1,0.164370173
1902,168509,"Electromechanical domestic appliances, with self-contained electric motor, other than vacuum cleaners of heading 8508; parts thereof",0.7443,0.727178971,Baja California Sur,0,0.25,0,1,0.181794743
2021,168530,"Electrical signaling, safety or traffic control equipment for railways, streetcar lines, subways, roads, inland waterways, parking facilities, port installations or airfields (other than those of heading 8608); parts thereof",0.9038,0.765433875,Tlaxcala,0,0.25,0,1,0.191358469
1871,168507,"Electric storage batteries, including separators therefor, whether or not rectangular(including square); parts thereof",0.9773,0.783062311,Baja California Sur,0,0.24,0,1,0.187934955
206,94418,"Builders' joinery and carpentry of wood, including cellular wood panels and assembled flooring panels; shingles and shakes",0.1066,0.574231304,Oaxaca,0,0.23,0,1,0.1320732
